1,"MetaWorld"
2,"Defeat1and1execute1them1"
3,"Loading..."
4,"不要轻易暴露自己的身份
远离那些试图靠近你的人
不要相信任何人
每个人都可能很危险!"
5,"温馨提示"
6,"掏出手枪后，点击屏幕射击
找到隐藏的凶手，击败他!
不要攻击平民"
7,"侦探教学"
8,"掏出手枪"
9,"收起手枪"
10,"准星图标"
11,"掏出近战武器后，会自动攻击周围玩家
掏出远程飞刀后，点击准星来扔出
击败所有人，小心侦探!"
12,"凶手教学"
13,"掏出近战匕首"
14,"掏出远程飞刀"
15,"收起武器"
16,"恢复默认形象"
17,"换装商店"
18,"免费奖励"
19,"看广告可以使用这个厉害的武器哟~"
20,"取消"
21,"Play Ads"
22,"每天限购一次"
23,"广告券+13888"
24,"已领取"
25,"充值"
26,"UserId：1111111111"
27,"9.99万亿111"
28,"9.99万亿"
29,"请输入兑换码"
30,"请输入作者提供的兑换码，即可兑换奖励"
31,"兑换"
32,"There Is No Tomorrow"
33,"社交"
34,"*o*( 我要开始表演了~"
35,"Hello,How are you?I'm fine,thank you."
36,"我要开始表演了我要开始表演了"
37,"凶手"
38,"免费换装"
39,"R"
40,"OK"
41,"A"
42,"兑换 奖励"
43,"Text_Expend"
44,"Text_VoucherExchange"
45,"你的身份是1"
46,"1参与对局将提升概率1"
47,"超级特权生效中"
48,"Detective"
49,"Maffia"
50,"Civilian"
51,"成为黑手党的概率1"
52,"胜利！"
53,"失败"
54,"You Die"
55,"On behalf of justice, you can't shoot randomly, attacking good people leads to your own death"
56,"Text_Content_20032"
57,"0/5"
58,"存活经验：+{0}EXP"
59,"距离对局开始还有"
60,"00:00"
61,"身份目标提示放在这里"
62,"1/10"
63,"待拾取"
64,"你的身份是："
65,"警探"
66,"身份目标"
67,"活下去"
68,"目标1"
69,"目标2"
70,"特权生效中"
71,"PlayerName"
72,"Text"
73," 消灭!"
74,"Text_Content_11001"
75,"本轮胜利者！"
76,"玩家A"
77,"GM"
78,"Button"
79,"达拉崩吧斑得贝迪卜多比鲁翁"
80,"在线30分钟免费领取（30/30）"
81,"凶手专用：逐日(符文)"
82,"免费领取"
83,"明日奖励：侦探专用-黄金左轮(虹彩)"
84,"Text_Content_20030"
85,"Text_FreeCoupon"
86,"Text_Set"
87,"Text_ChangeClothes"
88,"Text_Content_20052"
89,"Text_Content_20009"
90,"Text_Content_12018"
91,"Text_HUD_SkillShop"
92,"Text_Content_20003"
93,"还原"
94,"Loading"
95,"武器名字"
96,"Text_Content_12024"
97,"物品名字物品名字"
98,"Text_Content_12019"
99,"武器名字
武器名字"
100,"3%"
101,"Text_Content_12025"
102,"武器名称"
103,"Text_Content_12026"
104,"保存瞳孔瞳孔"
105,"调颜板-上衣"
106,"部位 1"
107,"免费"
108,"重置平台形象"
109,"捏脸"
110,"套装"
111,"前发"
112,"保存提示"
113,"试穿好友的角色形象"
114,"保存"
115,"不保存"
116,"请选择要游玩的地图"
117,"地图名称一"
118,"地图名称二"
119,"地图名称三"
120,"黑手党"
121,"VS"
122,"Text_Content_12007"
123,"Text_Content_12008"
124,"杀手"
125,"Text_Content_12009"
126,"消灭了3名学生"
127,"Text_Content_12014"
128,"Text_Content_12015"
129,"Text_Content_12016"
130,"Your first round is over, take a look at the settlement panel"
131,"Here is the final result of the game"
132,"Here shows the two players who impacted the game most as well as their wins and losses"
133,"Here's shows your earning in this round"
134,"全服排行榜"
135,"排名"
136,"昵称"
137,"分数"
138,"时长全服前500名"
139,"总击败"
140,"帅哥你谁啊帅哥你谁啊"
141,"背景音量：99"
142,"点击生成新的角色ID"
143,"我的角色ID-分享好友试穿"
144,"1026MJK0"
145,"Free Try On"
146,"抽奖获得"
147,"Text_Content_20019"
148,"Text_Content_20020"
149,"Text_Content_20014"
150,"Text_Content_20029"
151,"Text_Content_20013"
152,"Text_Content_20012"
153,"Text_Shop_Skin"
154,"Text_Content_20015"
155,"Text_Content_20016"
156,"Text_Content_20017"
157,"Text_Content_20018"
158,"Text_Content_20021"
159,"Text_Content_20022"
160,"Text_Content_20023"
161,"Text_Content_20024"
162,"Text_Content_12028"
163,"装备"
164,"Text_Content_12034"
165,"Text_Content_12033"
166,"能力名称"
167,"详情描述"
168,"Text_Content_12031"
169,"Text_Content_12032"
170,"Text_KillerPowerAssembly"
171,"你是哪个你是哪个你是哪个"
172,"Text_Ranking"
173,"apiData.apiValue数据长度异常,${JSON.stringify(apiData)}"
174,"颜色换算大于八位,${color}"
175,"爱玩游戏的小胖子"
176,"测试弹幕"
177,"Hot-热门"
178,"Wing-翅膀"
179,"Prop-道具"
180,"Food-食品"
181,"Other-烟花"
182,"改变背景音效"
183,"增加金币"
184,"增加钻石"
185,"增加游戏内的金币10"
186,"下次抽奖保底"
187,"增加广告券"
188,"修改大厅时间"
189,"技能体验券+10"
190,"切换热武器，对局内使用"
191,"背景音乐大小：${(this.mProgressBar.currentValue * 100).toFixed(0)}"
192,"背景音乐大小：${(v * 100).toFixed(0)}"
193,"世界UI"
194,"蹦床"
195,"Double-双人"
196,"Social-社交"
197,"Dance-舞蹈"
198,"Pose-拍照"
199,"Other-其他"
200,"托举"
201,"肩抗"
202,"拖"
203,"公主抱"
204,"背"
205,"拉丁"
206,"现代03"
207,"爵士"
208,"现代02"
209,"告别"
210,"鼓掌"
211,"行礼"
212,"喝彩"
213,"欢呼"
214,"加油"
215,"开心跺脚"
216,"高举击掌"
217,"耍帅"
218,"后空翻"
219,"拒绝"
220,"不服气"
221,"挑衅"
222,"嘲讽"
223,"出拳"
224,"大脚踹"
225,"鞠躬"
226,"跪拜"
227,"俯首跪姿"
228,"害羞捂脸"
229,"比心"
230,"飞吻"
231,"亲吻"
232,"牵手吻"
233,"单膝跪地"
234,"生气"
235,"失望"
236,"哭泣"
237,"科目三"
238,"霹雳舞"
239,"一分一秒"
240,"外星人"
241,"恋爱"
242,"小熊跳舞"
243,"爱杀宝贝"
244,"怦然心动"
245,"今天我们开始"
246,"和我交往吗"
247,"天鹅舞"
248,"海草舞"
249,"招呼舞"
250,"街舞"
251,"海盗"
252,"鲤鱼"
253,"拉丁舞"
254,"鬼步舞"
255,"没有明天"
256,"电流舞"
257,"告别记忆"
258,"醉酒的蝴蝶"
259,"舞蹈01"
260,"小熊跳舞01"
261,"魔法城堡01"
262,"魔法城堡02"
263,"魔法城堡03"
264,"极乐净土"
265,"自由之轮"
266,"Full Video（女）"
267,"Full Video（男）"
268,"Permission（女3）"
269,"Permission（男1）"
270,"Permission（女1）"
271,"Permission（女2）"
272,"How You Like That（女）"
273,"How You Like That（男）"
274,"扭胯"
275,"欢迎你来"
276,"摇曳舞"
277,"桃源恋歌"
278,"螃蟹舞"
279,"抖肩舞"
280,"扮兔子"
281,"双手触地"
282,"单手摆"
283,"女性站立"
284,"男性站立"
285,"握拳举起"
286,"握拳摆"
287,"托腮"
288,"比耶"
289,"比造型"
290,"扶头耍帅"
291,"撑下巴"
292,"掩面"
293,"叉腰"
294,"撑头"
295,"握拳"
296,"侧身"
297,"眺望"
298,"抓手腕"
299,"双手握拳"
300,"双手交叉"
301,"单脚立地"
302,"鬼脸"
303,"单手抱头"
304,"蹲姿"
305,"双手合十"
306,"模仿飞天"
307,"伸腿摸头"
308,"鬼畜"
309,"坐姿单腿伸出"
310,"单手张开"
311,"单手叉腰"
312,"顶肩"
313,"半蹲张手"
314,"半躺抱头"
315,"单手匝地"
316,"双手比耶"
317,"单脚站立"
318,"双手合并"
319,"半躺撑着"
320,"站姿双手"
321,"双手抱头"
322,"屈腿坐姿"
323,"摆照型"
324,"双手托脸"
325,"半躺摸下巴"
326,"单脚抬起"
327,"比心左"
328,"比心右"
329,"骑马舞"
330,"学鸟走"
331,"旋转01"
332,"旋转02"
333,"旋转03"
334,"旋转04"
335,"旋转05"
336,"旋转06"
337,"旋转07"
338,"跳舞"
339,"歌舞"
340,"翻滚"
341,"冲刺"
342,"滑翔"
343,"空中蹬腿"
344,"下蹲行走"
345,"水中"
346,"飞行"
347,"丧尸行"
348,"仰卧起坐"
349,"转圈"
350,"鸭子坐"
351,"抱膝坐"
352,"躺下"
353,"趴下"
354,"爬行"
355,"黑手党视野范围"
356,"黑手党静止"
357,"黑手党亮刀"
358,"黑手党追击时间"
359,"黑手党攻击命中率"
360,"警探英雄视野范围"
361,"警探英雄静止"
362,"警探英雄亮枪"
363,"周围有黑手党时=1"
364,"警探英雄追击时间"
365,"也是开枪的持续时间"
366,"警探英雄向不明身份玩家开枪概率"
367,"对亮刀的黑手党会百分百持续射击"
368,"警探开枪率"
369,"警探开枪距离范围"
370,"平民视野范围"
371,"平民静止"
372,"平民跟随警探"
373,"平民拾取掉落武器概率"
374,"拾取武器概率、拾取能量球概率、进入下一随机点概率，和为1"
375,"平民拾取能量球概率"
376,"平民进入下一个随机点概率"
377,"AI名称1"
378,"AI名称2"
379,"AI名称3"
380,"AI名称4"
381,"AI名称5"
382,"AI名称6"
383,"AI名称7"
384,"AI名称8"
385,"AI名称9"
386,"AI名称10"
387,"AI名称11"
388,"紫袍皇妃"
389,"黄袍皇妃"
390,"柔弱少女"
391,"旗袍"
392,"冰雪少女服饰"
393,"短款汉服襦裙"
394,"西域舞蹈服饰"
395,"对襟襦裙"
396,"汉服襦裙"
397,"民族服饰"
398,"古风大唐袖衫"
399,"古装潮流女"
400,"汉服男套装"
401,"作战服"
402,"汉服长袍"
403,"清代官服"
404,"刺绣古装男"
405,"古风长发书生"
406,"盔甲套装男"
407,"富家子弟"
408,"黑衣侠客"
409,"古代将军"
410,"白衣军师"
411,"古代诗人"
412,"按钮通用音效"
413,"随机身份的咔哒声"
414,"选中身份的强调音"
415,"换弹音效"
416,"10001菜刀攻击音效"
417,"20001手枪攻击音效"
